"","extent","id","area","x","y","lgn.1","lgn.2","lgn.3","lgn.4","lgn.5","lat.1","lat.2","lat.3","lat.4","lat.5","JulesMean","JulesSD","BioMean","BioSD","VisitsMean","VisitsSD"
"1331","Frith and Coneygree",321753,850.511913677474,-2.43144915471126,52.0351136209962,-2.43144915471126,-2.43144915471126,-2.4168741279582,-2.4168741279582,-2.43144915471126,52.0351136209962,52.0441000210562,52.0441000210562,52.0351136209962,52.0351136209962,10.1956163847073,1.01247313297143,38.1629653154868,1.06362341466106,31,3.8672774628957
"1332","Frith and Coneygree",322795,207182.879893945,-2.41687204004707,52.0351661261941,-2.41687204004707,-2.41687204004707,-2.402296996215,-2.402296996215,-2.41687204004707,52.0351661261941,52.0441525261718,52.0441525261718,52.0351661261941,52.0351661261941,4.17071763283889,2.71482757154836,36.648378432381,0.932967685305641,12,2.14714709844332
"1333","Frith and Coneygree",321752,106862.44797223,-2.43153577169826,52.0441039984379,-2.43153577169826,-2.43153577169826,-2.41695781977238,-2.41695781977238,-2.43153577169826,52.0441039984379,52.0530903844158,52.0530903844158,52.0441039984379,52.0441039984379,9.75432124960798,1.57276886959357,39.8501881038885,0.92979619558135,32,3.23854479581175
"1334","Frith and Coneygree",322794,255190.216118187,-2.41695573256111,52.0441565205182,-2.41695573256111,-2.41695573256111,-2.40237776354176,-2.40237776354176,-2.41695573256111,52.0441565205182,52.0531429064138,52.0531429064138,52.0441565205182,52.0441565205182,4.1078251792488,2.66498796866893,48.9568779127653,1.10604612159085,42,3.54798002348483
"1335","Frith and Coneygree",322793,398280.738819537,-2.41703946891472,52.0531469009378,-2.41703946891472,-2.41703946891472,-2.40245857317557,-2.40245857317557,-2.41703946891472,52.0531469009378,52.0621332727524,52.0621332727524,52.0531469009378,52.0531469009378,4.18966234354746,2.8466719461995,39.898657633267,1.03251230448446,36,2.7851452049187
"1336","Frith and Coneygree",323835,5812.94957193732,-2.40245645990282,52.0531976354912,-2.40245645990282,-2.40245645990282,-2.38787554764322,-2.38787554764322,-2.40245645990282,52.0531976354912,52.0621840072263,52.0621840072263,52.0531976354912,52.0531976354912,6.7999743957278,3.38753428598989,36.8123682798864,0.919757467817967,35,4.12672307663485
"1337","Shouldham & West Bilney",523830,29473.227715991,0.430213806423668,52.6492881054056,0.430213806423668,0.430213806423668,0.444992254821022,0.444992254821022,0.430213806423668,52.6492881054056,52.6582735457679,52.6582735457679,52.6492881054056,52.6492881054056,15.4777843092658,2.29274559452079,43.0359558398795,0.85026147675926,14,2.94102226650857
"1338","Shouldham & West Bilney",524872,240977.16038619,0.444981265456386,52.6489842015604,0.444981265456386,0.444981265456386,0.459759611366998,0.459759611366998,0.444981265456386,52.6489842015604,52.6579696423963,52.6579696423963,52.6489842015604,52.6489842015604,14.4774523349471,2.11631571015862,43.9747490931984,1.07808121819778,35,3.19445892136032
"1339","Shouldham & West Bilney",525914,53815.2320740335,0.459748459147508,52.648678458765,0.459748459147508,0.459748459147508,0.474526701953081,0.474526701953081,0.459748459147508,52.648678458765,52.6576639000775,52.6576639000775,52.648678458765,52.648678458765,14.9002026549827,2.16771643036269,42.3424704894228,1.19964586012577,17,3.22587808833572
"1340","Shouldham & West Bilney",523829,124854.374510445,0.43071210626526,52.6582697045615,0.43071210626526,0.43071210626526,0.445493584395812,0.445493584395812,0.43071210626526,52.6582697045615,52.6672551309251,52.6672551309251,52.6582697045615,52.6582697045615,15.5542217244694,2.24394268206529,37.9853580529033,1.17197099083065,24,2.01281872416142
"1341","Shouldham & West Bilney",524871,668299.41805312,0.445482586265124,52.65796570253,0.445482586265124,0.445482586265124,0.460263961821362,0.460263961821362,0.445482586265124,52.65796570253,52.6669511293674,52.6669511293674,52.65796570253,52.65796570253,14.5422707734376,2.24671380666362,44.6824558966414,1.04272916556697,7,2.34855088990162
"1342","Shouldham & West Bilney",525913,483804.238503823,0.460252800735859,52.6576598609556,0.460252800735859,0.460252800735859,0.475034073098958,0.475034073098958,0.460252800735859,52.6576598609556,52.6666452882697,52.6666452882697,52.6576598609556,52.6576598609556,13.2310994242496,1.89698288056912,39.5558419166412,0.986753970557919,54,2.86736176804294
"1343","Shouldham & West Bilney",526955,516118.840220912,0.475022748082062,52.6573521799141,0.475022748082062,0.475022748082062,0.489803916633256,0.489803916633256,0.475022748082062,52.6573521799141,52.6663376077077,52.6663376077077,52.6573521799141,52.6573521799141,12.0550298371884,0.732155056382589,41.2136665882707,0.930734898729721,31,3.60433949705522
"1344","Shouldham & West Bilney",527997,91977.9560242087,0.489792426708513,52.6570426594815,0.489792426708513,0.489792426708513,0.504573490829094,0.504573490829094,0.489792426708513,52.6570426594815,52.6660280877575,52.6660280877575,52.6570426594815,52.6570426594815,12.040992776456,0.848164852347267,42.5696940369049,0.905885321537161,46,2.09813082395399
"1345","Shouldham & West Bilney",525912,442621.795786086,0.460757409448646,52.6666412460485,0.460757409448646,0.460757409448646,0.475541712972958,0.475541712972958,0.460757409448646,52.6666412460485,52.6756266593653,52.6756266593653,52.6666412460485,52.6666412460485,15.8695718583574,2.37719995538783,43.3294213308773,1.06909404818111,10,3.57175131125329
"1346","Shouldham & West Bilney",526954,968723.975998909,0.475530378981026,52.6663334655947,0.475530378981026,0.475530378981026,0.490314578604719,0.490314578604719,0.475530378981026,52.6663334655947,52.6753188793911,52.6753188793911,52.6663334655947,52.6663334655947,14.7426095339665,2.22374217319786,37.0756369984805,0.992831390336688,80,2.13667838883249
"1347","Shouldham & West Bilney",527996,91602.4221225977,0.490303079603692,52.6660238451569,0.490303079603692,0.490303079603692,0.505087174707531,0.505087174707531,0.490303079603692,52.6660238451569,52.6750092594359,52.6750092594359,52.6660238451569,52.6660238451569,15.9151110891594,2.37709251496704,36.5757122905634,0.981613699238905,65,3.01881331686256
"1348","Shouldham & West Bilney",526953,2798.4821185451,0.476038278789606,52.6753147341358,0.476038278789606,0.476038278789606,0.49082551109053,0.49082551109053,0.476038278789606,52.6753147341358,52.684300133936,52.684300133936,52.6753147341358,52.6753147341358,15.8090126958397,2.36719305747386,32.3546367655195,0.995796552842435,23,3.2797588840594
"1349","Shouldham & West Bilney",527994,230144.176827175,0.491325197102651,52.6839861649654,0.491325197102651,0.491325197102651,0.506115358988069,0.506115358988069,0.491325197102651,52.6839861649654,52.6929715512534,52.6929715512534,52.6839861649654,52.6839861649654,12.0576029563358,1.10896914204515,39.8528046820559,0.838288814447913,31,2.94769153525641
"1350","Shouldham & West Bilney",529036,168584.821013087,0.506103675618758,52.683674503301,0.506103675618758,0.506103675618758,0.520893732185342,0.520893732185342,0.506103675618758,52.683674503301,52.6926598900746,52.6926598900746,52.683674503301,52.683674503301,11.8223521783514,1.40303912290387,43.6022776667303,0.951724355654091,22,3.23247403044373
"1351","Shouldham & West Bilney",527993,421899.126807151,0.491836662089153,52.6929672990958,0.491836662089153,0.491836662089153,0.50662985977516,0.50662985977516,0.491836662089153,52.6929672990958,52.7019526713899,52.7019526713899,52.6929672990958,52.6929672990958,11.7190733984154,1.51447748338585,35.423796052225,0.922990081050382,51,3.52277078661905
"1352","Shouldham & West Bilney",529035,227337.416938126,0.506618167201688,52.6926555367101,0.506618167201688,0.506618167201688,0.521411259478824,0.521411259478824,0.506618167201688,52.6926555367101,52.70164090949,52.70164090949,52.6926555367101,52.6926555367101,11.40080598895,2.30065066665881,42.4403322075777,0.909935719336884,33,2.30060786041012
"1353","Shouldham & West Bilney",527992,33281.6066031829,0.492348398155791,52.7019484160419,0.492348398155791,0.492348398155791,0.507144633250434,0.507144633250434,0.492348398155791,52.7019484160419,52.7109337743433,52.7109337743433,52.7019484160419,52.7019484160419,12.4330884782923,0.978744178949788,42.4440477314109,0.770416419723409,32,2.90298707012333
"1354","Grizedale",281905,82177.2682091817,-3.03863239524974,54.296636234021,-3.03863239524974,-3.03863239524974,-3.02327011732256,-3.02327011732256,-3.03863239524974,54.296636234021,54.3056191258614,54.3056191258614,54.296636234021,54.296636234021,19.4184150939448,1.36794842099287,36.6313112530784,1.22207698814922,44,2.67032554213768
"1355","Grizedale",282947,1616.8158973176,-3.02327023722972,54.2967675775483,-3.02327023722972,-3.02327023722972,-3.00790791039604,-3.00790791039604,-3.02327023722972,54.2967675775483,54.3057504691871,54.3057504691871,54.2967675775483,54.2967675775483,19.2865848578213,1.77379543778469,40.6976199406584,1.09605708733983,40,3.58297589969826
"1356","Grizedale",279820,7893.3781091664,-3.06958930686432,54.305353309299,-3.06958930686432,-3.06958930686432,-3.05422378223284,-3.05422378223284,-3.06958930686432,54.305353309299,54.3143361877622,54.3143361877622,54.305353309299,54.305353309299,17.8096720474951,1.48282188813388,34.9849524157344,0.974202270969621,34,3.88089617213153
"1357","Grizedale",280862,359686.992608109,-3.05422405429043,54.3054886097007,-3.05422405429043,-3.05422405429043,-3.03885847925221,-3.03885847925221,-3.05422405429043,54.3054886097007,54.3144714879562,54.3144714879562,54.3054886097007,54.3054886097007,18.7652057681208,1.36272730943989,43.1082466079925,1.13425357027853,11,3.88491989174167
"1358","Grizedale",281904,948377.307902101,-3.03885867578645,54.3056219532896,-3.03885867578645,-3.03885867578645,-3.0234930510701,-3.0234930510701,-3.03885867578645,54.3056219532896,54.3146048313404,54.3146048313404,54.3056219532896,54.3056219532896,18.8658252523472,1.66984543334961,39.5928211316269,0.867152308545441,47,4.12113838925861
"1359","Grizedale",282946,460591.89810619,-3.02349317318563,54.3057533400303,-3.02349317318563,-3.02349317318563,-3.00812749951979,-3.00812749951979,-3.02349317318563,54.3057533400303,54.3147362178796,54.3147362178796,54.3057533400303,54.3057533400303,19.1827690605665,1.30875265500884,40.4741874422898,1.08271272722836,27,2.95619984448481
"1360","Grizedale",283988,54449.4409049942,-3.00812754832128,54.3058827698884,-3.00812754832128,-3.00812754832128,-2.99276182643462,-2.99276182643462,-3.00812754832128,54.3058827698884,54.3148656475391,54.3148656475391,54.3058827698884,54.3058827698884,19.282170555687,1.54515523485159,36.4255877828976,1.13685220484761,44,3.61828441530204
"1361","Grizedale",279819,160897.332776779,-3.06982240404834,54.314338926053,-3.06982240404834,-3.06982240404834,-3.05445353088016,-3.05445353088016,-3.06982240404834,54.314338926053,54.3233217907281,54.3233217907281,54.314338926053,54.314338926053,17.2849776098751,1.79300065521578,43.8865106494415,0.979835873384832,49,2.28126749037647
"1362","Grizedale",280861,1e+06,-3.05445380524605,54.3144742709742,-3.05445380524605,-3.05445380524605,-3.03908488162679,-3.03908488162679,-3.05445380524605,54.3144742709742,54.3234571354417,54.3234571354417,54.3144742709742,54.3144742709742,18.824605184296,1.47353633992025,40.4772396330703,0.939488974907036,14,2.03530723290824
"1363","Grizedale",281903,995477.225855259,-3.03908508042012,54.3146076584389,-3.03908508042012,-3.03908508042012,-3.02371610707905,-3.02371610707905,-3.03908508042012,54.3146076584389,54.3235905227017,54.3235905227017,54.3146076584389,54.3146076584389,18.957619587321,1.60088344300228,39.6297823383204,1.01743189587919,29,2.5208147358559
"1364","Grizedale",282945,890559.864703254,-3.02371623140517,54.314739088412,-3.02371623140517,-3.02371623140517,-3.00834720907156,-3.00834720907156,-3.02371623140517,54.314739088412,54.3237219524731,54.3237219524731,54.314739088412,54.314739088412,19.3893251831516,1.41815508062835,39.7881522064824,0.946016863479674,48,3.59355904336403
"1365","Grizedale",283987,472163.12738946,-3.00834726003587,54.3148685608587,-3.00834726003587,-3.00834726003587,-2.99297818943905,-2.99297818943905,-3.00834726003587,54.3148685608587,54.3238514247211,54.3238514247211,54.3148685608587,54.3148685608587,19.1789582489645,1.45437184585896,44.0323274693246,1.09936643938232,52,4.13184976229875
"1366","Grizedale",279818,56888.5792956995,-3.07005562909061,54.3233245286505,-3.07005562909061,-3.07005562909061,-3.05468340554889,-3.05468340554889,-3.07005562909061,54.3233245286505,54.3323073795388,54.3323073795388,54.3233245286505,54.3233245286505,17.1169027638626,2.01209819969988,39.5785694175752,0.857006687691367,11,2.63530648279324
"1367","Grizedale",280860,968553.588725469,-3.0546836822254,54.3234599181105,-3.0546836822254,-3.0546836822254,-3.03931140818825,-3.03931140818825,-3.0546836822254,54.3234599181105,54.3324427687912,54.3324427687912,54.3234599181105,54.3234599181105,18.5406614558808,1.68791822744571,40.9563788721023,0.990866295333869,36,3.2631210555643
"1368","Grizedale",281902,1e+06,-3.03931160924293,54.3235933494702,-3.03931160924293,-3.03931160924293,-3.02393928544023,-3.02393928544023,-3.03931160924293,54.3235933494702,54.3325761999461,54.3325761999461,54.3235933494702,54.3235933494702,18.9489105309397,1.72964535764502,38.9142525021736,0.913167770794679,17,2.63014820867275
"1369","Grizedale",282944,948040.41357299,-3.02393941197915,54.3237248226943,-3.02393941197915,-3.02393941197915,-3.00856703914084,-3.00856703914084,-3.02393941197915,54.3237248226943,54.3327076729685,54.3327076729685,54.3237248226943,54.3237248226943,19.4104375795421,1.41676396259606,35.6261427177714,0.941416568692104,44,2.68248639874478
"1370","Grizedale",283986,684102.94480563,-3.00856709227013,54.3238543377481,-3.00856709227013,-3.00856709227013,-2.99319467112614,-2.99319467112614,-3.00856709227013,54.3238543377481,54.3328371878236,54.3328371878236,54.3238543377481,54.3238543377481,18.8649099938902,1.74215342336369,43.0167999055391,0.92905520999069,31,2.41162557239345
"1371","Grizedale",279817,602270.191874561,-3.07028898208612,54.3323101170923,-3.07028898208612,-3.07028898208612,-3.05491340633267,-3.05491340633267,-3.07028898208612,54.3323101170923,54.3412929541953,54.3412929541953,54.3323101170923,54.3323101170923,17.4234978598432,2.1495484372599,42.8978558273393,0.916794999646238,36,3.87638429713962
"1372","Grizedale",280859,1e+06,-3.05491368532213,54.3324455511106,-3.05491368532213,-3.05491368532213,-3.03953805902884,-3.03953805902884,-3.05491368532213,54.3324455511106,54.3414283880058,54.3414283880058,54.3324455511106,54.3324455511106,18.7054602395742,1.6451680751558,36.361964677156,0.98291573688274,36,1.04346670729635
"1373","Grizedale",281901,1e+06,-3.03953826234715,54.3325790263843,-3.03953826234715,-3.03953826234715,-3.02416258624455,-3.02416258624455,-3.03953826234715,54.3325790263843,54.3415618630747,54.3415618630747,54.3325790263843,54.3325790263843,18.9148327045225,1.82749217649302,35.4930543406749,1.08601127196723,33,2.64384712010312
"1374","Grizedale",282943,1e+06,-3.02416271499851,54.3327105428783,-3.02416271499851,-3.02416271499851,-3.00878698981715,-3.00878698981715,-3.02416271499851,54.3327105428783,54.3416933793669,54.3416933793669,54.3327105428783,54.3327105428783,19.2434979056214,1.58839637381369,42.6167730571281,0.885917967304403,22,2.80598922229367
"1375","Grizedale",283985,942386.856312004,-3.0087870451136,54.3328401005577,-3.0087870451136,-3.0087870451136,-2.99341127158409,-2.99341127158409,-3.0087870451136,54.3328401005577,54.3418229368477,54.3418229368477,54.3328401005577,54.3328401005577,18.000951381228,1.97525008294049,38.9936798905332,1.04106370350948,39,3.60951554014116
"1376","Grizedale",285027,21304.9823642969,-2.99341125452996,54.3329676993885,-2.99341125452996,-2.99341125452996,-2.97803543338292,-2.97803543338292,-2.99341125452996,54.3329676993885,54.3419505354827,54.3419505354827,54.3329676993885,54.3329676993885,18.2103042121591,1.93215452636097,37.3316384176245,0.775010552250897,18,3.44279392880466
"1377","Grizedale",279816,470478.570231638,-3.07052246312996,54.3412956913795,-3.07052246312996,-3.07052246312996,-3.05514353332524,-3.05514353332524,-3.07052246312996,54.3412956913795,54.3502785146984,54.3502785146984,54.3412956913795,54.3412956913795,18.1123891531704,2.46471278049435,38.9834913131504,1.00215963860397,12,2.94400181468907
"1378","Grizedale",280858,891781.503451778,-3.05514381462997,54.3414311699754,-3.05514381462997,-3.05514381462997,-3.03976483424094,-3.03976483424094,-3.05514381462997,54.3414311699754,54.3504139930864,54.3504139930864,54.3414311699754,54.3414311699754,17.8153499885251,1.85064976112831,43.6249221592204,1.0994289851594,56,2.16945604637131
"1379","Grizedale",281900,996179.953171933,-3.03976503982516,54.3415646891822,-3.03976503982516,-3.03976503982516,-3.024386009583,-3.024386009583,-3.03976503982516,54.3415646891822,54.3505475120885,54.3505475120885,54.3415646891822,54.3415646891822,18.6812439833304,1.61492269721568,37.5630787589504,1.12526589408891,31,3.12984759872917
"1380","Grizedale",282942,999072.910519023,-3.02438614055422,54.3416962489649,-3.02438614055422,-3.02438614055422,-3.00900706119013,-3.00900706119013,-3.02438614055422,54.3416962489649,54.3506790716693,54.3506790716693,54.3416962489649,54.3416962489649,18.9071278449398,1.91008198151628,38.808383404164,0.970290455760483,28,1.86643508916007
"1381","Grizedale",283984,486238.622160504,-3.00900711865594,54.3418258492885,-3.00900711865594,-3.00900711865594,-2.99362799090116,-2.99362799090116,-3.00900711865594,54.3418258492885,54.3508086717942,54.3508086717942,54.3418258492885,54.3418258492885,18.4033211875027,1.9969792521717,40.4624322935666,1.0615935161347,71,2.59219752783835
"1382","Grizedale",285026,90.211479332298,-2.99362797596918,54.341953490119,-2.99362797596918,-2.99362797596918,-2.97824880055498,-2.97824880055498,-2.99362797596918,54.341953490119,54.3509363124288,54.3509363124288,54.341953490119,54.341953490119,18.9422760374201,1.89820492720121,39.2158601918097,0.912750179472606,25,3.16327401728452
"1383","Grizedale",280857,509876.615149732,-3.05537407024273,54.3504167747059,-3.05537407024273,-3.05537407024273,-3.039991733917,-3.039991733917,-3.05537407024273,54.3504167747059,54.3593995840341,54.3593995840341,54.3504167747059,54.3504167747059,17.7557694170064,2.11543061414818,35.6110535707692,1.15784150509244,26,3.37346450655993
"1384","Grizedale",281899,1e+06,-3.0399919417694,54.350550337865,-3.0399919417694,-3.0399919417694,-3.02460955554667,-3.02460955554667,-3.0399919417694,54.350550337865,54.3595331469884,54.3595331469884,54.350550337865,54.350550337865,18.3200377339782,1.88418942030726,39.5304951052239,1.0144679286762,43,3.30788531837082
"1385","Grizedale",282941,945348.975099268,-3.0246096887374,54.3506819409552,-3.0246096887374,-3.0246096887374,-3.00922725334952,-3.00922725334952,-3.0246096887374,54.3506819409552,54.3596647498767,54.3596647498767,54.3506819409552,54.3506819409552,18.6700070809381,2.11275890478572,40.2395778952035,0.959403715153017,72,2.32084846816353
"1386","Grizedale",283983,694940.354757453,-3.00922731298686,54.3508115839415,-3.00922731298686,-3.00922731298686,-2.99384482916571,-2.99384482916571,-3.00922731298686,54.3508115839415,54.3597943926642,54.3597943926642,54.3508115839415,54.3508115839415,18.7814525390619,2.02808344273259,39.528684557749,0.951197623947399,77,3.55788103760617
"1387","Grizedale",285025,4051.3298421409,-2.99384481635802,54.3509392667899,-2.99384481635802,-2.99384481635802,-2.97846228483552,-2.97846228483552,-2.99384481635802,54.3509392667899,54.3599220753167,54.3599220753167,54.3509392667899,54.3509392667899,18.6520543090323,1.97230865452532,40.8993041529788,1.09789446781052,47,2.82649187000947
"1388","Grizedale",280856,370382.710194343,-3.05560445225434,54.3594023653031,-3.05560445225434,-3.05560445225434,-3.04021875814957,-3.04021875814957,-3.05560445225434,54.3594023653031,54.3683851608498,54.3683851608498,54.3594023653031,54.3594023653031,18.1455015696036,2.25013887430667,38.5745181395382,1.02144599521198,26,3.30628690939322
"1389","Grizedale",281898,1e+06,-3.04021896827244,54.3595359724336,-3.04021896827244,-3.04021896827244,-3.02483322422677,-3.02483322422677,-3.04021896827244,54.3595359724336,54.3685187677754,54.3685187677754,54.3595359724336,54.3595359724336,18.1977671424367,2.02918280021601,40.0062141015175,0.885358764732387,41,3.22239407621426
"1390","Grizedale",282940,976888.263872521,-3.02483335963922,54.3596676188501,-3.02483335963922,-3.02483335963922,-3.00944756638513,-3.00944756638513,-3.02483335963922,54.3596676188501,54.36865041399,54.36865041399,54.3596676188501,54.3596676188501,18.7744946648603,2.16733402927652,38.0543174827276,0.89779351776233,31,3.12511218825867
"1391","Grizedale",283982,195359.155430265,-3.00944762819618,54.3597973045178,-3.00944762819618,-3.00944762819618,-2.9940617864662,-2.9940617864662,-3.00944762819618,54.3597973045178,54.3687800994588,54.3687800994588,54.3597973045178,54.3597973045178,18.7741140475888,2.12091183516157,37.4481270125101,0.918753346403835,45,3.58370410130664
"1392","Grizedale",285024,3347.43645503325,-2.99406177578494,54.3599250294023,-2.99406177578494,-2.99406177578494,-2.97867588631162,-2.97867588631162,-2.99406177578494,54.3599250294023,54.3689078241475,54.3689078241475,54.3599250294023,54.3599250294023,18.9936834502562,1.8899918154175,37.3704564859017,0.837440757238464,62,3.12571905772794
"1393","Grizedale",280855,75156.3775834939,-3.05583496075881,54.3683879417679,-3.05583496075881,-3.05583496075881,-3.04044590703129,-3.04044590703129,-3.05583496075881,54.3683879417679,54.3773707235344,54.3773707235344,54.3683879417679,54.3683879417679,17.6895266539281,2.94959786473261,37.3936115692297,0.892362912524391,19,2.30617558635384
"1394","Grizedale",281897,639516.143835934,-3.04044611942693,54.3685215928889,-3.04044611942693,-3.04044611942693,-3.02505701571455,-3.02505701571455,-3.04044611942693,54.3685215928889,54.3775043744505,54.3775043744505,54.3685215928889,54.3685215928889,17.9214871407293,2.20052881619444,45.7882883614837,0.942600535740458,10,3.55923506420728
"1395","Grizedale",282939,484260.001283289,-3.02505715335097,54.3686532826507,-3.02505715335097,-3.02505715335097,-3.00966800038687,-3.00966800038687,-3.02505715335097,54.3686532826507,54.3776360640103,54.3776360640103,54.3686532826507,54.3686532826507,18.5385310645675,2.26229387506816,37.6497369822783,1.09572559623553,78,3.06323561362037
"1396","Grizedale",283981,3718.23143065348,-3.00966806437383,54.3687830110182,-3.00966806437383,-3.00966806437383,-2.99427886289117,-2.99427886289117,-3.00966806437383,54.3687830110182,54.3777657921789,54.3777657921789,54.3687830110182,54.3687830110182,18.9453349029732,2.11762526310748,43.8756792980838,0.92360225386158,66,3.14470315799231
"1397","Grizedale",281896,13587.5537993032,-3.04067339532559,54.3775071992321,-3.04067339532559,-3.04067339532559,-3.02528093010138,-3.02528093010138,-3.04067339532559,54.3775071992321,54.3864899670148,54.3864899670148,54.3775071992321,54.3775071992321,18.0960292051436,2.34038071777965,40.9240495557719,1.07527948335466,30,2.65967045908003
"1398","Highmeadow Knockalls and Bunjups",303024,20705.0167215168,-2.6900955899092,51.7911255551376,-2.6900955899092,-2.6900955899092,-2.67559936590923,-2.67559936590923,-2.6900955899092,51.7911255551376,51.800112337736,51.800112337736,51.7911255551376,51.7911255551376,13.1740946422354,1.65306369264123,36.2506345826633,0.818142065927759,45,3.36453578824211
"1399","Highmeadow Knockalls and Bunjups",304066,533714.695021326,-2.67559789167986,51.7912097828742,-2.67559789167986,-2.67559789167986,-2.66110164066895,-2.66110164066895,-2.67559789167986,51.7912097828742,51.8001965653403,51.8001965653403,51.7912097828742,51.7912097828742,13.7323053896972,2.50498034822767,37.7695036271952,0.958417350578893,71,1.45053405477063
"1400","Highmeadow Knockalls and Bunjups",305108,601414.389248626,-2.66110012341518,51.7912922232134,-2.66110012341518,-2.66110012341518,-2.6466038459664,-2.6466038459664,-2.66110012341518,51.7912922232134,51.8002790055502,51.8002790055502,51.7912922232134,51.7912922232134,13.1942666295251,1.63232911097821,46.4751879104462,0.979950565812052,22,2.64951697085269
"1401","Highmeadow Knockalls and Bunjups",306150,394645.790163657,-2.64660228661695,51.7913728761355,-2.64660228661695,-2.64660228661695,-2.63210598330338,-2.63210598330338,-2.64660228661695,51.7913728761355,51.8003596583457,51.8003596583457,51.7913728761355,51.7913728761355,14.0933812425475,1.18142403305458,41.0724306475152,0.959380923599005,36,2.47262178272715
"1402","Highmeadow Knockalls and Bunjups",303023,73535.2955790614,-2.69023289065619,51.8001159098648,-2.69023289065619,-2.69023289065619,-2.67573378279807,-2.67573378279807,-2.69023289065619,51.8001159098648,51.8091026783551,51.8091026783551,51.8001159098648,51.8001159098648,13.0581343607784,2.87991359487069,37.2335714096236,0.75111172893356,36,3.15695022202918
"1403","Highmeadow Knockalls and Bunjups",304065,538451.367492292,-2.67573230962606,51.8002001646271,-2.67573230962606,-2.67573230962606,-2.6612331747342,-2.6612331747342,-2.67573230962606,51.8002001646271,51.8091869329851,51.8091869329851,51.8002001646271,51.8002001646271,12.6857759386628,1.37238799156674,36.5866387799964,0.971251996564743,65,2.8345520030196
"1404","Highmeadow Knockalls and Bunjups",305107,321642.040980414,-2.66123165851223,51.8002826314185,-2.66123165851223,-2.66123165851223,-2.64673249716019,-2.64673249716019,-2.66123165851223,51.8002826314185,51.8092693996472,51.8092693996472,51.8002826314185,51.8002826314185,12.0207419319349,1.530150079544,41.9417781668643,0.974028828449961,35,2.51090078023323
"1405","Highmeadow Knockalls and Bunjups",306149,940201.184529572,-2.64673093881752,51.8003633102194,-2.64673093881752,-2.64673093881752,-2.63223175157887,-2.63223175157887,-2.64673093881752,51.8003633102194,51.8093500783215,51.8093500783215,51.8003633102194,51.8003633102194,14.4788901361527,1.53618894262285,37.4496479918984,0.876219810349775,77,3.1301479396873
"1406","Highmeadow Knockalls and Bunjups",307191,355408.373665031,-2.6322301520448,51.8004422010104,-2.6322301520448,-2.6322301520448,-2.61773093949311,-2.61773093949311,-2.6322301520448,51.8004422010104,51.8094289689887,51.8094289689887,51.8004422010104,51.8004422010104,18.556648901585,1.68648819081918,43.9207280394702,0.818792085841324,20,2.88342661366512
"1407","Highmeadow Knockalls and Bunjups",303022,323080.127353152,-2.69037026298975,51.8091062504945,-2.69037026298975,-2.69037026298975,-2.67586826976971,-2.67586826976971,-2.69037026298975,51.8091062504945,51.8180930048777,51.8180930048777,51.8091062504945,51.8091062504945,13.3676214092617,2.6130457029097,40.9414046296445,1.0201585367501,42,3.57916137362218
"1408","Highmeadow Knockalls and Bunjups",304064,948073.368014036,-2.67586679765606,51.8091905322931,-2.67586679765606,-2.67586679765606,-2.66136477737947,-2.66136477737947,-2.67586679765606,51.8091905322931,51.818177286544,51.818177286544,51.8091905322931,51.8091905322931,13.8663485159667,1.29359439177232,39.7055326447613,1.02419940027116,32,3.0343490280782
"1409","Highmeadow Knockalls and Bunjups",305106,724558.421134311,-2.66136326219027,51.8092730255473,-2.66136326219027,-2.66136326219027,-2.64686121543116,-2.64686121543116,-2.66136326219027,51.8092730255473,51.8182597796688,51.8182597796688,51.8092730255473,51.8092730255473,13.0038238553014,1.39921573192591,43.8275141323571,0.982355627616508,19,2.99571224681299
"1410","Highmeadow Knockalls and Bunjups",306148,926162.202917232,-2.64685965809623,51.8093537302373,-2.64685965809623,-2.64685965809623,-2.63235758542866,-2.63235758542866,-2.64685965809623,51.8093537302373,51.8183404842321,51.8183404842321,51.8093537302373,51.8093537302373,14.0040632557488,1.2104202687813,37.1951337511167,1.13044837843207,74,3.126323492541
"1411","Highmeadow Knockalls and Bunjups",307190,525307.772930717,-2.63235598687784,51.8094326463436,-2.63235598687784,-2.63235598687784,-2.61785388887586,-2.61785388887586,-2.63235598687784,51.8094326463436,51.8184194002146,51.8184194002146,51.8094326463436,51.8094326463436,14.9923573627363,1.25518775288251,42.4930138728571,1.03737420996927,80,2.8060631062747
"1412","Highmeadow Knockalls and Bunjups",308232,745.740651990753,-2.61785225003903,51.8095097738473,-2.61785225003903,-2.61785225003903,-2.60335012727674,-2.60335012727674,-2.61785225003903,51.8095097738473,51.8184965275973,51.8184965275973,51.8095097738473,51.8095097738473,17.8682967534863,1.94286822482474,42.2324894453042,0.943579616500479,13,2.69171947038365
"1413","Highmeadow Knockalls and Bunjups",303021,190241.114038706,-2.69050770695933,51.8180965770274,-2.69050770695933,-2.69050770695933,-2.67600282687257,-2.67600282687257,-2.69050770695933,51.8180965770274,51.8270833173045,51.8270833173045,51.8180965770274,51.8180965770274,12.5007930894142,2.57882583606783,38.7650220693165,1.04751980317783,36,4.21620751222371
